x1,x2,x3,x4,ks,cs,u
0.005197576,1.943578164,-0.047134919,-0.457992918,13340.52638,1911.596804,482.1284939
-0.227851101,-2.212539263,-0.222047379,-1.416539036,35629.5325,982.2474028,-291.7129599
-0.152544487,-0.908584139,0.026364238,-1.602546115,36403.51398,1042.498863,1000
0.203388487,0.351943335,0.354588337,-1.610140967,25391.36387,2044.5698,1000
-0.011492548,-0.455110093,-0.262193743,0.502399852,15161.13748,1468.149697,-648.5748208
-0.23618423,1.216467059,0.170979759,-1.848808442,15680.44547,2257.39492,110.4302474
-0.086879274,-1.927274537,0.205052616,-1.384739052,28349.07975,2481.813036,659.7902442
0.114949765,1.588506227,-0.123925282,2.32626822,37880.62792,2553.903211,-1000
0.188445195,0.963983415,-0.490966802,1.506429915,25651.08106,2293.341635,-360.2023339
0.118479275,1.280549968,-0.182845372,0.94295114,26151.90265,963.9162964,-976.8489703
-0.023309032,1.210560976,0.263957473,-0.998595138,25885.95424,2567.767716,788.4503808
0.174277509,0.467170003,0.45996377,0.969546348,12196.73788,1157.943925,-805.8487617
0.125122862,-1.605350104,-0.103302779,-2.415749993,24942.55136,949.511499,1000
-0.173731627,-0.970310254,0.472074931,0.389204116,32865.95915,1148.562687,-462.73283
-0.109220769,2.065331569,-0.07418789,0.298741339,30456.57728,2342.457247,-1000
0.007842148,-0.05049052,-0.011838002,0.778853628,22982.21761,787.8306141,-1000
-0.238035185,-0.128994632,0.09133373,-0.506678045,28773.02264,2661.900469,-1000
0.090339247,0.83571387,0.159784582,-1.31067437,14614.9247,2008.122797,1000
-0.173995377,1.645005864,-0.297967659,0.607839647,30446.96358,1312.836556,-1000
0.227946182,-0.920700153,0.270716658,0.536785104,30694.88086,1779.12412,1000
-0.14964928,2.196893998,0.200436473,-2.377734765,36364.98289,2960.153626,649.6044477
0.004786143,1.214407945,-0.088907344,-0.563820147,18874.69426,1020.465502,650.9632128
-0.141045516,1.47336003,0.018207192,-1.186755186,30935.23564,2944.386658,-276.931751
0.134044408,-0.886815816,-0.241441373,2.064656928,39328.37323,2134.459135,-1000
0.199821442,1.541786439,0.060269705,1.387655732,18159.17321,2170.586123,38.2566982
-0.238287623,2.262875006,0.275701531,-2.095132022,23189.45782,1106.005564,1000
-0.049808717,0.579158941,-0.037245168,-0.437999077,30298.05541,758.3789549,260.2093796
-0.142538322,1.447954521,0.333780902,-1.874903988,21003.41541,1085.676981,1000
-0.023689475,-0.95834056,-0.43243242,0.912696919,23721.3664,2654.718383,-1000
0.036972829,-1.351075214,-0.062888856,2.450004754,29991.16824,2772.750838,-1000
0.143291776,0.124843225,-0.143709468,2.499654291,32685.94656,1877.19669,-1000
0.219807774,-0.756779037,0.095765937,0.457531132,15658.12335,1752.969141,773.2073946
0.006115903,-1.438767985,0.461106932,2.337225632,34631.65493,1266.914449,-1000
0.226415796,0.402296107,-0.360148863,-1.748429104,33144.19793,906.7009855,1000
0.120056687,-0.589945125,-0.159076531,1.522818886,17639.95223,2590.200971,-371.7970007
0.170312896,1.194838045,0.489750479,-0.525108601,12957.96751,2140.970345,1000
-0.180387801,0.901603547,0.374199752,0.047175176,19686.23307,1267.858776,-727.4422351
0.146937092,0.979070411,0.372448257,-2.161472268,30423.79073,633.8961676,1000
-0.218331728,-0.286688791,-0.223493554,0.070848929,36373.17684,2840.679339,-1000
0.164118179,1.527421718,-0.387113852,-0.268281255,29161.16004,2365.78097,968.1379105
0.083892294,2.290621052,0.202840326,-1.410027641,37306.16313,1463.365027,1000
-0.020136736,-1.874180328,-0.460611401,-1.469067136,21245.94036,1441.958624,1000
0.123770795,0.359056249,0.133230966,1.541223284,35189.21948,845.9858167,-971.0175417
-0.022097923,-1.187915101,0.318482028,-1.43135638,37211.35669,1300.646554,1000
-0.113621089,1.74162912,0.157952642,-1.206380636,23573.25427,2516.912144,215.8522375
-0.166207331,-0.831877935,0.207036835,-0.13019381,18992.02033,1221.444898,-508.8089676
-0.131404091,-1.88504236,0.148542153,-0.800098968,16317.18653,2306.669238,-147.6114671
-0.127464557,-1.662818027,0.222314878,-1.122908638,30909.73992,1348.154403,910.8801963
-0.199704755,-0.664104398,0.35319489,1.485612728,35969.7515,2622.738085,-1000
-0.065959316,2.362602058,0.331501571,-1.059758101,10329.65941,1354.352889,737.0519494
0.079557663,-0.467684543,0.199212351,-1.055822536,37394.13222,2543.261819,1000
-0.247676449,2.170623882,-0.288956945,-1.881040974,29251.76226,677.5450919,774.2600502
0.153903391,0.659436951,0.404869985,-2.306671958,16647.98499,828.7385113,1000
-0.015318093,-1.738658227,0.402863233,2.155334596,17097.36311,2126.713059,-1000
-0.21400496,1.238923544,-0.46092994,-0.485738515,20387.34125,1748.104004,-1000
-0.154998803,0.290631202,-0.389228274,2.002277053,12627.32577,1505.25202,-1000
0.112356224,0.590335641,0.380761015,2.261514277,21313.17501,2179.555737,-1000
-0.211511703,-2.181597842,-0.376346937,0.982086701,27757.53191,1884.470305,-1000
0.079787075,0.915919559,0.435052604,-0.327618518,29554.48158,1631.502061,1000
-0.151575178,-0.550061441,-0.32562285,-0.254719448,35123.33405,2848.773268,-1000
-0.101548248,-1.634549121,-0.188620299,0.696097012,20047.44562,765.2616049,-1000
-0.205778652,-0.452106913,0.388381664,0.326166812,12174.42886,2051.725186,-1000
0.247651275,0.233815963,0.057028571,-1.521273057,14320.77671,2100.656632,1000
0.005503339,1.532194621,-0.442602218,1.184421523,11374.97926,796.957083,-1000
0.19096503,-1.174638736,0.262456236,-0.5755631,36094.60597,2815.443028,1000
-0.246586082,0.318176641,0.031779583,-2.438389174,11397.07024,2890.411693,256.2990696
-0.020548011,1.460101256,0.097892911,2.198253675,12329.87553,935.8915311,-1000
-0.178580233,1.819720061,0.225855468,-0.478538539,19362.74374,1649.398847,-460.0130596
0.072741266,0.30567163,-0.052388764,-1.655910648,12035.30023,2216.349376,1000
-0.17827457,1.530114825,0.349201987,2.049983184,21413.28643,2781.762356,-1000
-0.015528672,-1.44120785,-0.206743745,-0.573918914,10524.43181,2576.275074,639.1817375
0.12028327,-1.703953923,-0.000822773,-1.002285761,24674.51111,950.5978981,1000
0.006630056,-0.534785989,0.331957531,1.926414675,22602.45971,2215.15547,-1000
0.031427836,-1.543386258,-0.183497125,0.216753679,37944.12965,890.6322975,-755.5569135
-0.017816367,0.271045667,0.182774553,0.564198924,13614.8266,2169.983844,-713.2162512
-0.154763156,1.493576067,0.387161706,-0.162426008,28683.41706,1557.770453,-264.9912082
-0.184802261,1.661696876,0.381963631,1.090062463,34656.49206,2686.787574,-1000
0.030642205,2.177397652,-0.487217577,-1.768867449,28492.84249,1416.841072,1000
0.160932902,-0.779650183,-0.025983658,1.369835355,10801.97894,2744.533392,-74.93227656
0.205124947,1.147883093,-0.12412086,-1.52355115,19955.28685,1039.392811,1000
-0.155306634,1.450356544,-0.400741651,1.230193005,12559.84853,1371.522175,-1000
0.00972822,-0.873864713,-0.105266624,-0.613997853,34478.14225,1198.279934,548.7548314
-0.03677652,-1.143202622,-0.434389134,-0.234158932,31760.82807,965.6769791,-1000
-0.027571293,2.428946775,0.392450517,-1.508030654,25548.94196,1169.964553,1000
0.113730876,-2.058329356,-0.184857645,1.359987031,16016.55826,593.5272526,-1000
0.21182972,1.939549415,-0.277804884,-1.319623527,26535.08614,2010.386894,1000
0.247169201,-2.005106155,0.498459582,1.201707771,37455.24506,2940.783332,1000
-0.033608643,0.657140212,0.017139855,-0.974971034,11168.39444,1637.62346,914.913577
-0.015120504,-0.240486274,-0.249583206,-1.633733145,14250.07356,2733.246022,1000
-0.005396306,2.139985417,-0.220700885,-0.661005739,17751.90375,2412.838749,489.344469
-0.102467106,-2.034417115,0.329121536,-1.192818406,15100.59089,2258.993306,338.5728203
0.030992601,-0.99057682,-0.189477316,0.228849074,13239.20203,2924.274999,181.0857818
0.099360193,1.987049342,0.083149428,-1.951670237,31976.15743,1600.88946,1000
-0.108409836,1.679708334,-0.455087797,1.834754956,38331.00891,996.8632796,-1000
-0.167601662,-0.247430699,0.025049014,-1.956805387,38712.61621,1844.641147,615.5579517
-0.075491144,-0.225387853,-0.456252454,-0.274257871,22847.20668,886.4821792,-727.149581
0.035610828,-1.472205872,0.351717805,-1.812305309,19184.41069,540.4636587,1000
0.052404175,-0.867208125,-0.48108839,-0.291446917,20140.96192,2564.40412,472.1774354
-0.185637217,-0.184505556,0.411165381,1.268103913,23151.55112,2135.898333,-1000
-0.22386503,0.810016472,0.048077764,-2.024201361,20611.41307,1164.177328,1000
0.234325597,0.371134242,0.38033337,-1.307976279,30415.13026,2797.478269,1000
0.045882615,-2.427832959,-0.258098786,2.168561388,34510.35344,1990.35704,-1000
-0.031055035,2.370232576,0.289264575,-1.626397369,39633.96214,1950.966529,1000
0.243152947,-2.245126844,0.450522388,-0.502809142,26857.61962,1075.972563,1000
0.212722427,0.777054933,0.385452237,1.100085972,13279.63915,2094.296334,-25.62075922
-0.102078141,-2.131172587,0.493567395,1.690040323,27975.08193,1283.533247,-1000
0.098631102,-0.814820752,-0.101488744,-1.06201469,29926.07396,1812.715034,1000
0.080697863,-0.528117179,-0.233527174,0.884278058,18313.27507,2241.430345,-275.652782
-0.120359379,0.004729303,0.210613293,-1.967273369,37444.51956,2616.453853,837.8726888
0.166926982,0.147262367,-0.286842665,2.49428341,20827.20886,1487.869181,-1000
-0.009858647,2.204318295,0.297820772,-2.352054641,16673.60623,2446.975073,1000
-0.055287114,2.091403283,0.187998056,-0.093626698,20153.25848,1184.636672,-45.59087797
0.087320353,1.512310034,0.000593707,-1.680203542,31688.79384,2921.560752,1000
-0.008454212,-2.329277354,-0.089628882,-1.76356066,15541.14956,2962.236174,1000
-0.046735494,-1.598616712,0.019400269,-0.797593749,36020.695,1244.613966,687.2237745
-0.060063322,0.891208829,0.348530714,-2.223789394,39707.55336,1709.067684,1000
-0.178344415,0.837872024,-0.126426842,-0.325404269,38905.90401,2046.041095,-1000
0.145988899,-0.366514095,-0.190652667,0.433002834,20337.48859,1156.848386,30.80887864
-0.200048139,1.402431724,-0.263595001,-1.226835719,13789.66171,2583.467611,-113.4602992
-0.238381343,2.216731865,-0.393023085,0.594343875,16284.31308,505.8340032,-1000
0.025948431,2.313654618,-0.4216632,-0.035780601,14789.33533,2803.483922,406.8549689
0.103894372,-2.294717081,-0.066616477,1.781446977,37234.91219,1517.534166,-1000
-0.024476766,0.515523635,-0.031782735,1.223412432,21140.10971,1560.697169,-1000
0.211836455,-1.901148227,0.321196664,-1.516770477,26726.60505,673.9891775,1000
-0.006645834,2.420305571,-0.20757156,-1.661581667,12881.49982,2274.698322,1000
-0.187479937,-0.799550457,-0.493255945,0.198788514,33054.56595,2541.719813,-1000
-0.125915373,0.733141346,-0.47863188,-0.292277791,25866.30854,1275.867982,-1000
0.068511737,0.349314087,0.454587451,1.057728188,15894.5193,1707.5167,-709.9697138
0.127749522,-1.94443383,-0.254383761,0.302808602,20867.92703,1772.802126,351.9091714
-0.01050506,1.108754233,0.132901125,-1.792929637,16241.50962,1436.413448,1000
0.130173661,1.550161911,0.211418489,-1.27894364,13867.64551,1576.065337,1000
-0.014822998,0.939379685,-0.215153836,-1.29174059,10627.13602,553.3452442,1000
-0.076768529,1.048244496,-0.231764588,0.540053741,20433.21652,2749.455574,-968.8128211
-0.145240721,2.444478817,-0.205495379,-1.541464358,20722.21697,1116.804354,918.7534718
-0.240785537,-1.116121842,0.413903095,1.425761379,25433.31475,2066.979061,-1000
0.193811182,0.373820779,0.229793986,-1.50232349,19694.40883,606.3641526,1000
0.157297519,1.236611173,-0.087963088,-1.164332804,13215.39285,2986.0365,1000
0.167655441,0.241530605,0.274645982,0.570001801,23229.79143,910.6294474,520.3172412
-0.153529353,-1.328795562,-0.401756343,1.4636267,35951.98412,1242.490305,-1000
0.125344538,1.410774304,0.16687464,-1.878330276,29175.8386,2767.217837,1000
0.122863106,2.018297001,-0.2016382,0.136465445,26454.96835,1910.796513,460.0603045
-0.075186904,-0.22184011,-0.056853994,-1.506632168,34439.30632,835.8231261,1000
0.130875028,-2.273418354,-0.104785561,1.677298256,25146.78378,1265.666305,-1000
0.026483316,1.714397014,0.33937847,0.552357985,21785.10773,2768.916762,-104.9652847
0.139398911,-1.648505857,0.360060716,1.854649933,26335.94437,1302.480531,-684.9178582
0.243171817,0.415478385,-0.14104081,2.400225525,12825.0581,1822.426803,-1000
0.08105877,-2.156146695,-0.488430149,1.613725286,31096.4614,2594.283016,-1000
-0.01543499,-1.979523165,-0.013650658,-0.719641327,27426.70561,917.7620609,897.401527
-0.081471369,0.309805264,-0.351866211,-1.562518175,16607.30425,1929.257082,1000
0.195410717,-1.52365618,0.064229356,-2.476698793,19257.37442,2385.439505,1000
-0.123395111,0.492095321,-0.152803037,0.613209434,32060.65175,2966.659952,-1000
-0.240236893,-2.116606403,-0.100208019,0.278612208,23416.99353,1610.469224,-1000
0.019421926,0.412094228,0.03087311,2.277520783,32635.787,2650.174173,-1000
0.0737573,-1.986314989,-0.334431324,0.26942572,24752.68969,1042.81199,-458.7872516
-0.246076226,-0.391290635,-0.245914423,-1.534347703,13734.3257,802.6441439,1000
-0.222352658,2.353016515,0.4669691,-2.050618824,11001.40994,2974.115623,-436.8736551
-0.196072739,-0.699571281,-0.423704832,1.741969099,39484.42276,1292.420292,-1000
-0.156757798,-1.595045944,0.013902825,-1.716343474,20138.08629,2503.024242,299.9997969
0.154157525,-0.519881872,0.287752507,-1.593326755,31319.54635,816.8683501,1000
-0.072923407,-0.942065468,0.382564011,-0.771462013,25061.04327,2919.703948,212.094354
0.088966121,-0.866209107,0.254443562,-1.13831267,39798.23219,2713.798388,1000
0.103063193,0.068844344,0.324015638,-0.350948089,34276.78916,2152.067394,1000
-0.06386218,-0.202489512,0.058192377,-2.297599541,18078.65472,2575.560399,1000
-0.234969253,1.039948501,0.395045678,0.05520525,13930.74929,1033.529189,-917.8068833
-0.223388516,-0.160841078,0.243695073,-1.899918035,13053.30265,2142.771089,335.3375288
0.247852562,2.040180388,-0.073417617,-2.446251009,25247.63376,1252.398061,1000
-0.10055949,-0.764964462,-0.013014928,-0.832769691,10558.06131,584.6311923,1000
-0.01014503,1.137673868,0.363242307,1.406064965,16388.31585,534.0778668,-1000
-0.147479278,1.083511895,-0.22161528,2.474812604,35455.95861,2982.763466,-1000
0.091512539,0.090280913,-0.006401925,1.718070839,15752.39245,1384.908389,-1000
0.113607587,-1.893887042,-0.281455118,-2.114680285,39840.96786,707.7126485,1000
0.017814067,-0.350069119,-0.092961853,-1.299697163,36274.93532,657.5754821,1000
-0.039222688,1.928389768,0.175919029,0.191946055,35940.85529,2098.847352,-165.236109
-0.207902137,1.085672533,0.009272525,0.490656109,38476.30898,2828.420816,-1000
-0.050961434,-0.313732562,-0.135973977,1.308119689,11209.37757,2711.474475,-1000
-0.03288628,1.458483652,-0.471034612,1.383626707,34930.74595,651.8697586,-1000
-0.105884894,-1.036289971,-8.52E-02,-0.941512267,18754.70187,2117.485018,159.1339324
-0.182823166,-2.049493259,-0.484890797,-2.144038392,28939.82556,2017.862509,-20.20042898
-0.147203044,-1.007883693,0.099277019,0.785150282,16651.48659,2172.043404,-1000
-0.247140387,1.564387916,0.162434602,2.094533088,17285.92233,881.943049,-1000
-0.0779844,1.173486291,0.179723197,-0.202932245,14313.24433,1429.913072,-176.5211503
-0.19167598,0.876754979,-0.025240729,0.064604351,22534.63914,2750.347971,-1000
0.030062586,-1.050693073,0.034403033,1.990992399,18040.60953,1694.895374,-1000
-0.001262585,-0.062822432,0.115266786,-2.309169025,18786.877,922.7150402,1000
0.214530124,-1.289510795,0.16984016,1.442955991,38110.8084,711.3246904,-398.038839
-0.232005004,-0.256804667,0.107425503,0.73992315,21017.49753,1490.325976,-1000
0.12470422,1.788164471,-0.337693795,0.017290515,20107.27999,1193.43899,258.1580811
-0.243236498,-2.400546682,-0.246537019,1.825114445,28709.85761,1052.082512,-1000
-0.079681101,-1.687543424,-0.439861755,-2.183957845,20628.56184,1200.390235,1000
-0.095574901,-2.356944215,-0.050623351,1.389126984,34872.87132,551.2299442,-1000
-0.189074194,-0.770205242,0.201684796,0.915417939,11914.56523,2492.978316,-1000
0.238803695,-0.262330944,0.471198971,-2.181673101,13352.37818,2721.276752,1000
0.060781393,1.090569924,-0.248400124,2.245235404,18287.67392,1914.604757,-1000
-0.183175574,1.637311488,-0.403152674,-2.365571977,38598.968,1937.394059,-175.4707649
-0.079106149,2.24057253,0.033403095,-0.073601363,29545.34362,2231.841012,-503.4814796
-0.017512507,-0.812142418,0.263360614,2.175342429,35256.31588,507.398728,-1000
-0.237780594,1.163428395,-0.160571118,2.468732722,12807.7069,2746.553073,-1000
0.249181869,-2.311568136,-0.204128367,-2.054684665,10680.0945,1678.533139,1000
-0.101481993,-0.429480473,0.085383761,-2.26016088,36628.35431,2176.527557,1000
-0.23426142,-2.230750534,-0.003585648,-1.925494132,25895.79447,2914.560093,-410.3968098
0.133561834,2.295514238,-0.263105303,0.38532086,25844.30329,2834.42089,524.4946222
-0.220015556,-1.898700091,0.193473822,-2.055329491,31630.65599,1480.105608,1000
0.033137513,-1.931642527,0.484671491,2.148127103,10315.47326,805.9603626,-1000
0.111896861,0.067933909,0.303429032,-2.265495895,11230.42314,1032.980596,1000
0.036268431,0.828764714,-0.398653053,0.215039678,29728.33724,1521.431245,-717.1919033
0.100236265,2.404788671,0.393115015,-1.366821657,25318.71307,2725.541682,1000
0.118051672,-2.122909875,0.437001465,-0.464853446,20166.39318,1849.252363,1000
0.198015931,-1.776512767,0.204884479,-0.879039883,15865.75412,1482.673191,1000
-0.181154912,1.529920471,0.309626763,0.400533212,12652.89787,2807.463589,-1000
-0.156090191,-2.182227086,0.268839439,-1.619770917,11602.88833,1121.395217,1000
0.105869692,-1.924814852,0.186195746,-2.332420196,35361.64786,1719.496541,1000
-0.093287615,-0.680005696,0.451713079,-0.058435166,18619.66476,1972.607242,-377.7232519
0.109781869,1.547197732,0.121857627,0.474615958,24260.99222,1334.98,256.2973856
-0.118924433,0.666228452,0.165256014,-0.934407767,11481.03384,567.7672378,1000
-0.102198609,-1.509040187,0.463953996,1.313885365,18097.78198,2243.02179,-1000
0.207764981,-2.240243211,0.330481107,1.084197853,31410.19668,2375.723254,1000
0.063039014,1.433194394,0.073374037,-0.610130157,11520.82774,1589.303634,913.3520589
0.029705381,-0.334575856,-0.08138719,0.357532596,33898.89944,2022.450199,-237.4168088
-0.166652252,-1.416715174,0.019694355,-0.891948447,36035.77824,2312.027516,-539.3830563
0.204206768,1.008989352,-0.388814247,-1.710429575,30382.96297,791.6694321,1000
0.1806232,1.73810378,-0.193673166,0.336461644,34950.75797,2591.850002,870.8760166
-0.184630356,-0.045070856,-0.225613131,0.102405093,12526.92501,2694.309293,-1000
0.046160226,1.971048154,0.407783477,0.006239608,24418.89853,2689.800525,564.9155115
-0.032823704,1.245436699,0.148305351,-0.43051226,14271.53371,2073.915124,147.4222689
-0.020939807,1.172189703,-0.089197437,-0.009512445,27337.91289,2837.966835,-224.3496983
-0.017936177,-1.512745043,0.334106605,1.574881125,26495.99349,1895.666123,-1000
-0.231568833,-2.37891975,-0.002987572,1.90970098,21983.31864,1228.99718,-1000
-0.070058795,2.237897102,0.336672021,-0.067683905,14228.53992,718.319599,-62.68730507
-0.099384494,-0.522484154,-0.390331987,0.306642362,35334.21457,2852.852133,-1000
0.062267101,2.325535076,0.163824665,0.29599537,30168.92177,1633.195018,390.6163662
0.073360764,1.583531468,0.110372706,-0.596490913,24970.89106,1817.541858,1000
-0.120906262,0.894856447,0.273060759,0.084769598,32593.25312,731.7278803,63.47390679
-0.199597654,1.02439029,-0.18314241,-2.462544243,17548.37167,2036.038391,1000
0.01506429,1.695193216,0.332200852,-2.451230116,36528.61479,2167.206403,1000
0.135475848,1.578775746,0.287143171,0.584954651,16633.92824,822.0712805,-259.658411
0.199550304,0.02538299,0.366796125,0.347291715,36573.68852,2226.448601,1000
-0.091955602,-2.239021358,-0.216421788,1.778909471,15350.23336,1494.210775,-1000
0.224606259,-0.009669586,-0.472981508,1.923165424,15556.37957,2027.067724,-419.6946237
0.09474419,-1.809711514,0.314804333,1.428023709,26938.6407,1536.70025,-403.0669954
0.078887925,-0.358450831,0.00070122,0.529478182,17059.29839,2179.15581,26.54557581
0.192015092,2.293215233,0.017580609,1.418120178,11991.65815,2397.613221,-121.9205064
0.190577347,-0.922943996,-0.022401294,-1.178222944,18069.95288,1324.976984,1000
0.155200016,2.087566143,-0.189681778,2.407749299,21020.95113,2538.214557,-874.2278966
-0.216402755,-0.668943988,0.018651376,1.424192606,11083.95264,1860.627371,-1000
0.055933309,-1.936192928,-0.002661287,-1.760218945,27798.55345,2695.7921,1000
0.020592665,1.543933244,-0.323793642,1.063442665,19672.62223,980.0260568,-1000
-0.132241899,-1.569811517,0.037972496,0.157350928,32796.07381,1067.982611,-961.8268562
0.01053459,1.902153909,-0.275715998,-0.63652653,31656.82702,663.0933654,208.8230318
0.210778519,-1.510211742,0.271684779,0.125986536,17277.24285,1036.448543,1000
-0.051924418,-0.320161124,0.068534786,1.269066157,12153.25887,2623.530166,-1000
0.194743354,0.626511279,0.346669232,1.137780954,32241.32928,702.1693935,430.0245342
0.173361498,-2.193170984,-0.37479065,-1.70945679,22140.80171,1595.003596,1000
0.240214061,-1.62848363,-0.207684522,0.391858134,32752.57503,1485.438513,875.8352315
-0.17217737,1.830435697,0.278940584,-1.631794162,29232.75276,2805.276122,99.26750616
-0.121153623,-0.560441207,-0.249749146,-0.181532621,34183.0783,999.1318302,-1000
-0.037649413,1.890911925,0.365802046,-2.293015035,12330.22986,1220.803318,1000
-0.146588759,-0.928220982,0.028927323,1.190826949,16359.97152,1867.177875,-1000
-0.201028888,0.678899938,0.442212343,0.134561689,38022.64522,2050.606537,-805.8908411
-0.038585046,-1.015639303,-0.045631848,1.538177983,19458.69409,2318.774279,-1000
0.117770109,-0.599095079,-0.426864381,-1.843255924,18505.62509,1362.66243,1000
-0.118280797,-0.317644582,0.164709821,-1.928904363,32981.6401,1772.231377,1000
-0.137033909,0.208068369,0.08220293,-1.30083959,12758.95888,674.4410691,1000
0.019650572,1.545134069,0.152049883,-1.79474874,15094.04507,1087.506394,1000
0.038681067,2.013673012,-0.456529524,-0.954794686,29775.97208,2605.906619,488.2490775
-0.040361254,-0.850246761,0.080697346,-1.043915706,33924.54271,725.4038597,1000
-0.040810881,2.122667271,-0.121831939,-0.026928819,23625.65615,2167.514459,-373.361536
-0.216155776,-0.298438636,0.274935488,1.439907618,30234.567,2582.166193,-1000
-0.018658089,-0.570310035,-0.253453353,-2.444487745,12265.05038,2211.048172,1000
-0.185129601,1.800242424,0.076761445,1.769974171,34522.77023,1825.650355,-1000
-0.074693326,0.700761372,0.338342482,1.948854915,15613.30338,2314.330595,-1000
-0.24735974,-1.192384016,-0.274845768,-0.390048063,25301.37827,2367.453063,-1000
0.23271616,1.16096345,0.301581165,-0.839679712,16566.65174,2292.112997,1000
-0.125194986,-2.292014849,0.079056753,1.535538307,38167.28767,1431.216863,-1000
0.07825113,-1.152727656,0.244946436,2.112583866,32261.06621,1912.557356,-962.8423037
0.066392105,0.748870286,0.268544557,1.790868506,12791.70194,2203.259101,-1000
0.199201339,1.930044327,-0.120242811,0.535408873,35710.83843,2252.076369,889.0419217
0.196665464,-0.094495976,-0.225319143,1.115171014,33433.16119,2908.033379,511.746927
0.249778732,-0.21395965,0.181405178,2.324937563,39439.99148,1101.632841,-586.3143024
-0.090651205,-1.330846779,-0.389959397,1.841048594,36246.80117,926.4761946,-1000
0.08336649,0.421040355,0.047187048,-1.328606948,39254.23599,1287.512715,1000
0.184938568,-0.57195397,0.262693116,2.107287228,20764.15171,2223.390688,-458.7107364
0.242570502,-0.905665559,-0.328831031,1.893666015,33194.43273,1099.903767,-1000
-0.227644027,-1.614870483,0.239653315,-1.88686803,12993.5786,1695.178475,806.005153
0.115169867,2.366050754,0.230282427,-0.204336466,30196.27702,1486.28726,1000
-0.047577712,1.420518358,-0.174815134,-1.306233061,10860.71372,2354.446507,1000
-0.073148776,2.418667198,0.48166679,0.767674568,15280.32241,2955.781509,-1000
-0.195574033,1.6499255,0.013236696,0.451379695,36546.13244,750.3626171,-1000
0.096542283,-0.788230552,0.048801024,1.671311154,18894.84763,858.0573881,-1000
0.012402002,-0.353416573,0.209954353,-2.493600427,16785.14204,2816.675989,1000
0.009084253,-1.032690978,0.072008343,1.906989722,25172.68104,1734.7606,-1000
0.169379223,0.449855139,0.184362495,-1.272517876,23826.32789,1767.599326,1000
0.044588205,0.039915328,0.418980506,-0.119943528,34835.06572,2626.445398,1000
0.103581046,1.822058168,0.039671736,-0.829559012,16483.19085,2574.728865,1000
0.124348553,1.588268654,-0.242310447,0.554679078,10104.71432,2308.667032,471.721919
0.234111518,0.744353575,0.159192264,-2.428341056,37171.18727,1879.997471,1000
-0.204964243,0.327786962,-0.315388736,-2.007906743,19107.18429,954.7570897,1000
0.172483012,-1.831539359,-0.098391706,-0.387648422,15529.38529,2987.358517,1000
0.031552714,-2.306120039,-0.136363466,-0.241846546,15960.53082,2257.8487,447.5568124
0.071137026,1.189837272,0.240928169,-0.91213574,10110.38277,1672.255345,1000
-0.162299719,2.222212079,-0.301060675,-1.406980531,28452.45431,1511.754865,-119.1229154
0.211219139,-0.387317397,0.045376487,0.82620629,34147.31319,2152.988602,1000
-0.196542879,-1.344814788,0.459430427,-0.686661976,38995.65547,1121.875218,935.1260443
-0.223020159,1.840906711,-0.250607445,-1.035261125,29745.37132,1842.499018,-1000
-0.159023091,-1.744281151,-0.489948366,1.727854135,17133.35668,1186.459242,-1000
-0.026484413,-2.282406304,-0.010346844,-0.125863228,30624.76578,556.6995277,-33.9031511
-0.035625852,-0.910438366,0.153644024,1.701805629,36185.97058,2538.915087,-1000
-0.233608004,1.832161642,-0.296804306,0.606203196,11406.51738,2965.79295,-1000
0.209225861,2.439417734,-0.331044302,0.148368717,24152.24427,875.9385087,224.8766215
-0.052842395,1.220672352,0.09631763,1.539967042,18580.89369,879.9653294,-1000
0.16038652,-0.392547601,-0.087526835,2.290888197,12915.06735,1838.46561,-1000
-0.23685828,2.120397543,-0.202362405,-2.3994222,28367.1363,612.7286222,1000
-0.012886341,-1.783084393,0.355388307,-1.647885163,24601.63558,2652.73739,1000
-0.047693083,0.888395993,-0.333655818,-0.843004339,16334.5994,816.3133918,783.5531562
0.219477061,0.935355933,0.41773283,-1.2553728,33112.162,526.7475335,1000
0.153760556,0.314542283,-0.314172672,1.902248668,35426.37455,2188.925164,-984.7950549
0.217316391,1.388502513,0.36747737,1.55391944,24722.91798,1982.229311,402.5168597
0.14861558,1.327822492,0.286874233,0.44580947,31046.29908,632.8189736,955.0333983
-0.005913423,1.866914827,-0.324037893,0.685309452,18082.86848,2999.452758,-457.5196873
-0.0871954,-2.12467899,0.034058492,-0.864698115,37989.63796,2122.096153,151.8561011
-0.208362408,1.622509336,-0.30773025,0.300265928,20478.89191,1577.881371,-1000
-0.174595439,-1.022359596,0.002829419,-0.00269509,36503.23053,1313.707206,-1000
0.018063814,-1.743136573,0.155193956,1.203456231,16158.77796,1250.117323,-1000
0.128698375,-0.025807931,0.453736666,-1.885737673,18561.77704,2483.983421,1000
0.209620409,0.598547162,-0.471358045,1.533184128,26713.67252,1519.031142,-998.5164242
-0.075771169,2.469792355,-0.306382444,0.470713264,27837.09687,1160.894369,-1000
0.237558977,-1.844923401,0.069480501,-2.256921178,10981.40863,1953.782721,1000
0.239659698,1.495109146,0.185486477,2.21029161,39905.61909,2851.148265,744.4498493
0.12206121,2.137051967,-0.138153092,0.975939528,37357.25374,2733.665022,52.44125486
0.089040589,1.179134191,-0.179013998,-2.48110298,13948.43544,2235.913852,1000
